id,title,release_date,imdb_score
43,Mirror Mirror,Easter,5.6
43,The Other Woman,Easter,6
43,The Equalizer 2,SummerVacation,6.7
44,Lee Daniels' The Butler,SummerVacation,7.2
44,The Whole Nine Yards,Other,6.7
44,School of Rock,Other,7.1
44,The Dictator,SummerVacation,6.4
44,The Spiderwick Chronicles,Other,6.5
44,Corpse Bride,Other,7.3
44,Arrival,Christmas,7.9
44,Hustlers,Other,6.4
44,Peter Pan 2: Return to Never Land,Other,5.8
44,Geostorm,Other,5.3
44,I Am Sam,Other,7.6
44,Fantastic Four,SummerVacation,4.3
44,Julie & Julia,SummerVacation,7
44,In Time,Other,6.7
44,The Forgotten,Other,5.8
44,The Mule,Christmas,7
44,The Equalizer,Other,7.2
44,Step Up 3D,SummerVacation,6.2
44,Apocalypto,Christmas,7.8
45,The Nutcracker and the Four Realms,Christmas,5.5
45,The Cell,SummerVacation,6.3
45,Finding Neverland,Christmas,7.7
45,Treasure Planet,Christmas,7.2
45,Zookeeper,SummerVacation,5.2
45,1408,SummerVacation,6.8
45,The Dukes of Hazzard,SummerVacation,5.1
45,The Fighter,Christmas,7.8
45,Identity Thief,Other,5.7
45,The Emoji Movie,SummerVacation,3.2
45,Eight Below,Other,7.3
45,Hellboy II: The Golden Army,SummerVacation,7
45,"Legally Blonde 2: Red, White & Blonde",SummerVacation,4.8
45,The Book of Eli,Other,6.9
45,Looper,Other,7.4
46,The Hours,Other,7.5
46,Big Fish,Other,8
46,Law Abiding Citizen,Other,7.4
46,A Dog's Purpose,Other,7.1
46,27 Dresses,Other,6.1
46,Bad Moms,SummerVacation,6.2
46,The Muppets,Christmas,7.1
46,The Chronicles of Riddick,SummerVacation,6.7
46,The Town,Other,7.5
46,Focus,Other,6.6
46,Hoodwinked!,Other,6.4
46,Magic Mike,SummerVacation,6.1
46,Knives Out,Christmas,8.1
46,The Omen,SummerVacation,5.5
47,Olympus Has Fallen,Easter,6.5
47,21,Easter,6.8
47,Date Night,Easter,6.3
47,Flight,Christmas,7.3
47,About Schmidt,Other,7.1
47,Storks,Other,6.8
47,Shanghai Noon,SummerVacation,6.5
47,Cinderella Man,SummerVacation,8
47,Limitless,Easter,7.4
47,Angel Has Fallen,SummerVacation,6.4
47,Final Destination 3,Other,5.8
47,Behind Enemy Lines,Christmas,6.4
47,Smurfs: The Lost Village,Easter,6
47,The Notebook,SummerVacation,7.8
47,Dumb and Dumber To,Christmas,5.6
47,Aliens vs. Predator: Requiem,Christmas,4.7
47,Coraline,Other,7.7
47,Goosebumps,Other,6.3
47,The Predator,Other,5.4
48,Barnyard,SummerVacation,5.5
48,Surrogates,Other,6.3
48,Intolerable Cruelty,Other,6.2
48,Insidious: Chapter 2,Other,6.6
48,Gosford Park,Other,7.2
48,The Tuxedo,Other,5.4
48,The Heartbreak Kid,Other,5.8
48,Vantage Point,Other,6.6
48,Closer,Christmas,7.2
48,The Tigger Movie,Other,6.3
48,The Shape of Water,Christmas,7.3
48,Into the Storm,SummerVacation,5.8
48,Johnny English Reborn,Other,6.3
48,The BFG,SummerVacation,6.4
48,The Amityville Horror,Easter,6
48,Ad Astra,Other,6.8
48,Underworld Awakening,Other,6.4
49,The Upside,Other,6.9
49,Charlie Wilson's War,Christmas,7
49,The Hateful Eight,Christmas,7.8
49,Lost in Translation,Other,7.7
49,Ali,Christmas,6.8
49,The Brothers Grimm,SummerVacation,5.9
49,Allegiant,Easter,5.7
49,The 6th Day,Christmas,5.9
49,The Lake House,SummerVacation,6.8
49,White Chicks,SummerVacation,5.6
49,Step Up 2: The Streets,Other,6.2
49,Final Destination 5,SummerVacation,5.8
49,This Means War,Other,6.3
49,Lone Survivor,Other,7.5
49,Invictus,Christmas,7.3
49,Red Sparrow,Easter,6.6
49,Pitch Perfect 3,Christmas,5.8
49,Legend of the Guardians: The Owls of Ga'Hoole,Other,6.9
49,Unbroken,Christmas,7.2
50,Daddy's Home 2,Christmas,6
50,Rat Race,SummerVacation,6.4
50,The Monuments Men,Other,6.1
50,Sideways,Other,7.5
50,Tower Heist,Christmas,6.2
50,Disturbia,Easter,6.8
50,Beverly Hills Chihuahua,Other,3.8
50,Gods of Egypt,Other,5.4
50,Bad Grandpa,Other,6.5
50,Romeo Must Die,Easter,6.1
50,John Q,Other,7.1
50,The Wolfman,Other,5.8
50,Step Up,SummerVacation,6.5
50,Paranormal Activity 4,Other,4.6
51,Bride Wars,Other,5.5
51,The Last Witch Hunter,Other,6
51,Final Fantasy: The Spirits Within,SummerVacation,6.4
51,The Post,Other,7.2
51,Step Brothers,SummerVacation,6.9
51,Just Like Heaven,Other,6.7
51,The Texas Chainsaw Massacre,Other,6.2
51,40 Days and 40 Nights,Easter,5.6
51,The Girl on the Train,Other,6.5
51,Underworld: Evolution,Other,6.7
51,Hidalgo,Easter,6.7
51,47 Ronin,Christmas,6.2
51,The Curse of La Llorona,Easter,5.4
51,The Bounty Hunter,Easter,5.6
51,Step Up Revolution,SummerVacation,6.4
51,Ride Along,Other,6.2
51,The First Purge,SummerVacation,5.1
52,Home on the Range,Easter,5.3
52,RED 2,SummerVacation,6.6
52,A Wrinkle in Time,Easter,4.2
52,Autumn in New York,SummerVacation,5.7
52,The Animal,SummerVacation,4.8
52,The Forbidden Kingdom,Easter,6.6
52,Planes: Fire & Rescue,SummerVacation,6
52,Just Married,Other,5.5
52,Trainwreck,SummerVacation,6.2
52,The Santa Clause 3: The Escape Clause,Christmas,4.7
52,Guess Who,Easter,5.9
52,Changing Lanes,Easter,6.4
52,Confessions of a Shopaholic,Other,5.9
53,Last Vegas,Christmas,6.6
53,The Hitman's Bodyguard,SummerVacation,6.9
53,The Huntsman: Winter's War,Easter,6.1
53,Saw,Other,7.6
53,Miss Congeniality 2: Armed & Fabulous,Easter,5.1
53,Blow,Easter,7.6
53,The Recruit,Other,6.6
53,Bring It On,SummerVacation,6
53,The Prestige,Other,8.5
53,Race to Witch Mountain,Easter,5.7
53,Wall Street: Money Never Sleeps,Other,6.2
53,I Am Number Four,Other,6.1
53,The House with a Clock in Its Walls,Other,6
54,Once Upon a Time in Mexico,Other,6.4
54,The Magnificent Seven,Other,6.9
54,Jack and Jill,Christmas,3.3
54,Dawn of the Dead,Easter,7.3
54,Reign of Fire,SummerVacation,6.2
54,Fred Claus,Christmas,5.6
54,Crash,SummerVacation,7.8
54,Bedazzled,Other,6
54,Zero Dark Thirty,Other,7.4
54,Body of Lies,Other,7.1
54,Exit Wounds,Easter,5.6
54,Escape Plan,Other,6.7
54,Let's Be Cops,SummerVacation,6.4
54,The Adjustment Bureau,Easter,7
54,Instant Family,Christmas,7.3
55,The Stepford Wives,SummerVacation,5.3
55,Ghost in the Shell,Easter,6.3
55,Phone Booth,Easter,7
55,Serendipity,Other,6.9
55,Are We There Yet?,Other,4.7
55,Saw V,Other,5.8
55,Friends with Benefits,SummerVacation,6.5
55,Ghost Rider: Spirit of Vengeance,Other,4.3
55,The Big Short,Christmas,7.8
55,Predators,SummerVacation,6.4
55,The Rookie,Easter,6.9
55,Jack Ryan: Shadow Recruit,Other,6.2
55,Shooter,Easter,7.2
55,Zombieland: Double Tap,Other,7.2
56,No Strings Attached,Other,6.2
56,Men of Honor,Christmas,7.2
56,Paycheck,Christmas,6.3
56,Zombieland,Other,7.6
56,Kate & Leopold,Christmas,6.4
56,Annie,Christmas,5.3
56,Jarhead,Christmas,7
56,Game Night,Other,6.9
56,Dora and the Lost City of Gold,SummerVacation,6
56,Jackass: The Movie,Other,6.6
56,Little Man,SummerVacation,4.4
56,A Nightmare on Elm Street,Easter,5.2
56,Pan,Other,5.7
56,2 Guns,SummerVacation,6.7
56,Don't Breathe,SummerVacation,7.1
57,From Hell,Other,6.8
57,Finding Forrester,Other,7.3
57,Little Miss Sunshine,SummerVacation,7.8
57,Red Eye,SummerVacation,6.4
57,Ladder 49,Other,6.5
57,Underworld,Other,7
57,Dear John,Other,6.3
57,Collateral Damage,Other,5.5
57,This Is the End,SummerVacation,6.6
57,Changeling,Other,7.7
57,The Accountant,Other,7.3
57,Michael Clayton,Other,7.2
57,Blended,SummerVacation,6.5
57,Ghosts of Girlfriends Past,SummerVacation,5.8
58,The Good Shepherd,Christmas,6.7
58,Showtime,Easter,5.5
58,Fool's Gold,Other,5.7
58,Pet Sematary,Easter,5.8
58,The Road to El Dorado,Easter,6.9
58,Lights Out,SummerVacation,6.3
58,Hellboy,Easter,6.8
58,The One,Christmas,5.9
58,Source Code,Easter,7.5
58,Be Cool,Easter,5.6
58,Chronicle,Other,7
58,The Time Traveler's Wife,SummerVacation,7.1
58,No Reservations,SummerVacation,6.3
58,Sex Tape,SummerVacation,5.1
58,Cats & Dogs: The Revenge of Kitty Galore,SummerVacation,4.3
58,Ender's Game,Christmas,6.6
59,Christmas with the Kranks,Christmas,5.3
59,"Crazy, Stupid, Love.",SummerVacation,7.4
59,Tooth Fairy,Other,5
59,Midway,Christmas,6.9
59,Fracture,Easter,7.2
59,The Royal Tenenbaums,Other,7.6
59,Syriana,Christmas,6.9
59,Windtalkers,SummerVacation,6.1
59,"Dude, Where's My Car?",Christmas,5.5
59,My Bloody Valentine,Other,5.4
59,First Man,Other,7.3
59,Prisoners,Other,8.1
59,Nacho Libre,SummerVacation,5.7
59,Final Destination 2,Other,6.2
59,Ride Along 2,Other,5.9
59,Pete's Dragon,SummerVacation,6.7
60,Book Club,SummerVacation,6.1
60,Identity,Easter,7.3
60,New Year's Eve,Christmas,5.7
60,Sanctum,Other,5.9
60,Four Brothers,SummerVacation,6.8
60,13 Going on 30,Easter,6.1
60,Epic Movie,Other,2.4
60,Barbershop,Other,6.3
60,Sausage Party,SummerVacation,6.2
60,Saving Mr. Banks,Christmas,7.5
60,Good Boys,SummerVacation,6.7
61,The Family Stone,Christmas,6.3
61,Warm Bodies,Other,6.9
61,The Manchurian Candidate,SummerVacation,6.6
61,Parental Guidance,Christmas,6
61,Old Dogs,Christmas,5.4
61,The Kingdom,Other,7
61,Kangaroo Jack,Other,4.4
61,Magic Mike XXL,SummerVacation,5.6
61,Life as We Know It,Other,6.5
61,Made of Honor,SummerVacation,5.9
61,Night School,Other,5.6
61,Scary Stories to Tell in the Dark,SummerVacation,6.2
61,Power Rangers,Easter,5.9
62,My Sister's Keeper,SummerVacation,7.4
62,Seventh Son,Other,5.5
62,Girls Trip,SummerVacation,6.2
62,The Guardian,Other,6.9
62,Thir13en Ghosts,Other,5.6
62,The Butterfly Effect,Other,7.6
62,The Skeleton Key,SummerVacation,6.5
62,Frequency,Easter,7.3
62,Hereafter,Other,6.4
62,Forgetting Sarah Marshall,Easter,7.1
62,Shanghai Knights,Other,6.2
62,Abraham Lincoln: Vampire Hunter,SummerVacation,5.9
62,Alpha,SummerVacation,6.7
63,Divine Secrets of the Ya-Ya Sisterhood,SummerVacation,6.1
63,Secret Window,Easter,6.6
63,Old School,Other,7.1
63,Pineapple Express,SummerVacation,7
63,Thirteen Days,Other,7.3
63,Zodiac,Easter,7.7
63,The Three Musketeers,Other,5.7
63,American Made,Other,7.1
63,Get Hard,Easter,6
63,Pitch Perfect,Other,7.2
63,The Hustle,SummerVacation,5.4
64,The Sweetest Thing,Easter,5.2
64,Tears of the Sun,Easter,6.6
64,Bandits,Other,6.5
64,Proof of Life,Christmas,6.2
64,Racing Stripes,Other,5.2
64,Premonition,Easter,5.9
64,Hope Springs,SummerVacation,6.3
64,The Illusionist,Other,7.6
64,Love & Other Drugs,Christmas,6.7
64,A Bad Moms Christmas,Christmas,5.6
64,Nim's Island,Easter,6
64,The Purge: Anarchy,SummerVacation,6.4
64,The Lovely Bones,Other,6.7
64,The 5th Wave,Other,5.2
64,Crawl,SummerVacation,6.2
65,Rumor Has It...,Christmas,5.5
65,Sinbad: Legend of the Seven Seas,SummerVacation,6.7
65,We Bought a Zoo,Christmas,7.1
65,Snow Day,Other,5.1
65,Not Another Teen Movie,Christmas,5.7
65,Free Birds,Christmas,5.9
65,The Boxtrolls,Other,6.8
65,"I Love You, Man",Easter,7
65,Paul Blart: Mall Cop 2,Easter,4.4
65,Five Feet Apart,Easter,7.2
65,ParaNorman,SummerVacation,7
65,Happy Death Day,Other,6.5
66,Speed Racer,SummerVacation,6
66,Killers,SummerVacation,5.4
66,The Rundown,Other,6.7
66,Sweet November,Other,6.7
66,Sky High,SummerVacation,6.2
66,Anchorman: The Legend of Ron Burgundy,SummerVacation,7.2
66,Horrible Bosses 2,Christmas,6.3
66,Ghost Ship,Other,5.5
66,The Shaggy Dog,Easter,4.4
66,Friday the 13th,Other,5.5
66,Rambo: Last Blood,Other,6.3
66,The Campaign,SummerVacation,6.1
66,Water for Elephants,Easter,6.9
66,28 Days,Easter,6
66,Captain Underpants: The First Epic Movie,SummerVacation,6.2
66,Gangster Squad,Other,6.7
66,The Man from U.N.C.L.E.,SummerVacation,7.3
66,Blumhouse's Truth or Dare,Easter,5.1
66,The Shallows,SummerVacation,6.3
67,Runaway Jury,Other,7.1
67,Star Trek: Nemesis,Christmas,6.4
67,Catwoman,SummerVacation,3.3
67,K-PAX,Other,7.4
67,The Lego Ninjago Movie,Other,6
67,Halloween,SummerVacation,6.1
67,Underworld: Rise of the Lycans,Other,6.6
67,The Purge: Election Year,SummerVacation,6
68,Keeping the Faith,Easter,6.3
68,Bad Company,SummerVacation,5.6
68,Why Him?,Christmas,6.2
68,Blockers,Easter,6.2
68,Drag Me to Hell,SummerVacation,6.5
68,Sisters,Christmas,6
68,Date Movie,Other,2.8
68,Moneyball,Other,7.6
68,Ouija,Other,4.5
68,Project X,Easter,6.6
69,In Her Shoes,Other,6.4
69,Max Payne,Other,5.4
69,Birdman or (The Unexpected Virtue of Ignorance),Christmas,7.7
69,Get Him to the Greek,SummerVacation,6.4
69,Exorcist: The Beginning,SummerVacation,5.1
69,Next Friday,Other,6.1
69,Jackass Number Two,Other,7
69,Madea Goes to Jail,Other,4.4
69,The Devil Inside,Other,4.2
69,Justin Bieber: Never Say Never,Other,1.6
69,Vacation,SummerVacation,6.1
69,BlacKkKlansman,SummerVacation,7.5
70,High Crimes,Easter,6.4
70,State of Play,Easter,7.1
70,Burlesque,Christmas,6.4
70,The Lucky One,Easter,6.5
70,Meet the Spartans,Other,2.8
70,Next,Easter,6.2
70,The Flintstones in Viva Rock Vegas,Easter,3.6
70,Dreamcatcher,Easter,5.5
70,The Ladykillers,Easter,6.2
70,Paul,Easter,7
70,Safe Haven,Other,6.7
70,Office Christmas Party,Christmas,5.8
70,Goosebumps 2: Haunted Halloween,Other,5.6
70,The Dark Tower,SummerVacation,5.6
71,Scream 4,Easter,6.1
71,Contraband,Other,6.5
71,Did You Hear About the Morgans?,Christmas,4.8
71,There Will Be Blood,Other,8.2
71,The Last Song,Easter,5.9
71,Heaven Is for Real,Easter,5.8
71,Like Mike,SummerVacation,5.2
71,The Core,Easter,5.5
71,How to Be Single,Other,6.1
71,Nights in Rodanthe,Other,6
71,Hostage,Easter,6.6
71,Firewall,Other,5.8
71,Joy,Christmas,6.6
71,Eternal Sunshine of the Spotless Mind,Easter,8.3
71,Evil Dead,Easter,6.5
71,A Madea Family Funeral,Easter,4.3
72,Little Nicky,Christmas,5.3
72,Holes,Easter,7
72,Around the World in 80 Days,SummerVacation,5.9
72,Stealth,SummerVacation,5.1
72,10 Cloverfield Lane,Easter,7.2
72,Think Like a Man,Easter,6.6
72,Black Mass,Other,6.9
72,Overboard,SummerVacation,6
72,Crossroads,Other,3.5
72,Blue Jasmine,SummerVacation,7.3
72,Duplicity,Easter,6.1
72,Dinner for Schmucks,SummerVacation,5.9
72,Insidious,Easter,6.8
72,Stomp the Yard,Other,5.4
72,The Strangers,SummerVacation,6.2
72,Hostel,Other,5.9
72,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Other,6.2
73,42,Easter,7.5
73,Pay It Forward,Other,7.2
73,Tammy,SummerVacation,4.9
73,Righteous Kill,Other,6
73,The Rite,Other,6
73,Fame,Other,5
73,Jeepers Creepers,SummerVacation,6.2
73,Anacondas: The Hunt for the Blood Orchid,SummerVacation,4.6
73,The Wild Thornberrys Movie,Christmas,5.6
73,30 Days of Night,Other,6.6
73,Jigsaw,Other,5.8
73,Coach Carter,Other,7.3
73,Marmaduke,SummerVacation,4.2
73,Neighbors 2: Sorority Rising,SummerVacation,5.7
73,This Is 40,Christmas,6.2
73,What Men Want,Other,5.1
74,The Sentinel,Easter,6.1
74,Piranha 3D,SummerVacation,5.4
74,Heartbreakers,Easter,6.2
74,Bounce,Christmas,5.7
74,The Haunting in Connecticut,Easter,5.9
74,Lord of War,Other,7.6
74,Bowling for Columbine,Christmas,7.9
74,The Possession,SummerVacation,5.9
74,Life,Easter,6.6
74,A Cinderella Story,SummerVacation,5.9
74,The Visit,Other,6.2
74,Open Range,SummerVacation,7.4
74,The Mortal Instruments: City of Bones,SummerVacation,5.9
75,I Can Only Imagine,Easter,7.3
75,15 Minutes,Easter,6.1
75,Pitch Black,Other,7.1
75,"Yours, Mine & Ours",Christmas,5.5
75,Mirrors,SummerVacation,6.1
75,Drumline,Christmas,5.8
75,The Kite Runner,Other,7.6
75,Stuck on You,Christmas,5.7
75,Spotlight,Christmas,8.1
75,The Book of Life,Other,7.3
75,What to Expect When You're Expecting,SummerVacation,5.7
75,Orphan,SummerVacation,6.9
75,Season of the Witch,Other,5.4
75,Doctor Sleep,Christmas,7.6
76,xXx: State of the Union,Easter,4.4
76,Driven,Easter,4.6
76,The Shack,Easter,6.3
76,Matchstick Men,Other,7.3
76,The Internship,SummerVacation,6.3
76,Murder by Numbers,Easter,6.2
76,Robin Hood,Christmas,5.3
76,Death Race,SummerVacation,6.4
76,United 93,Easter,7.5
76,The Unborn,Other,4.8
76,After,Easter,5.4
77,Perfect Stranger,Easter,5.7
77,Frida,Christmas,7.4
77,The Adventures of Sharkboy and Lavagirl 3-D,SummerVacation,3.5
77,The Skulls,Easter,5.6
77,Vampires Suck,SummerVacation,3.4
77,Sucker Punch,Easter,6
77,Revolutionary Road,Other,7.3
77,Domestic Disturbance,Christmas,5.6
77,Savages,SummerVacation,6.5
77,The Pink Panther 2,Other,5.6
77,Mortal Engines,Christmas,6.1
77,Lady in the Water,SummerVacation,5.5
77,Without a Paddle,SummerVacation,5.9
77,Dirty Grandpa,Other,5.9
78,Red Riding Hood,Easter,5.4
78,Letters to Juliet,SummerVacation,6.5
78,Frankenweenie,Other,6.9
78,3:10 to Yuma,Other,7.7
78,Obsessed,Easter,5
78,Jeepers Creepers 2,SummerVacation,5.6
78,The Mothman Prophecies,Other,6.4
78,The Grudge 2,Other,5
78,The Replacements,SummerVacation,6.6
78,Ben-Hur,SummerVacation,5.7
78,Taxi,Other,4.5
78,The Purge,SummerVacation,5.7
78,Poltergeist,SummerVacation,4.9
78,Paranormal Activity: The Marked Ones,Other,5
79,Going in Style,Easter,6.6
79,Analyze That,Christmas,5.9
79,The Brave One,Other,6.7
79,Funny People,SummerVacation,6.3
79,Children of Men,Other,7.9
79,Book of Shadows: Blair Witch 2,Other,3.9
79,Superhero Movie,Easter,4.5
79,Piglet's Big Movie,Easter,6.1
79,Act of Valor,Other,6.5
79,Monster's Ball,Easter,7
79,Prime,Other,6.2
79,Barbershop 2: Back in Business,Other,5.7
79,The Back-up Plan,Easter,5.3
79,Money Monster,SummerVacation,6.5
79,The Hundred-Foot Journey,SummerVacation,7.3
79,Den of Thieves,Other,7
79,Happy Death Day 2U,Other,6.2
80,The Men Who Stare at Goats,Christmas,6.2
80,Hereditary,SummerVacation,7.3
80,Taking Lives,Easter,6.2
80,Almost Famous,Other,7.9
80,Boogeyman,Other,4.2
80,My Big Fat Greek Wedding 2,Easter,6
80,Recess: School's Out,Other,6.6
80,The Hot Chick,Christmas,5.5
80,Rings,Other,4.5
80,In the Heart of the Sea,Christmas,6.9
80,Curious George,Other,6.5
80,Because I Said So,Other,5.7
80,Spy Kids 4-D: All the Time in the World,SummerVacation,3.5
80,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,Other,2.3
80,Honey,Christmas,5.3
80,Deliver Us from Evil,SummerVacation,6.2
81,A Million Ways to Die in the West,SummerVacation,6.1
81,The Watcher,Other,5.3
81,Collateral Beauty,Christmas,6.8
81,Mr. Magorium's Wonder Emporium,Christmas,6.2
81,Diary of a Wimpy Kid,Easter,6.2
81,The Hills Have Eyes,Easter,6.4
81,Land of the Lost,SummerVacation,5.3
81,Big Fat Liar,Other,5.4
81,Sinister,Other,6.8
81,21 Grams,Other,7.7
81,J. Edgar,Christmas,6.5
81,Zathura: A Space Adventure,Christmas,6.1
81,The House Bunny,SummerVacation,5.5
81,Tag,SummerVacation,6.5
82,License to Wed,SummerVacation,5.3
82,Hall Pass,Other,5.8
82,In the Bedroom,Other,7.4
82,Easy A,Other,7.1
82,Vice,Christmas,7.2
82,The Grey,Other,6.8
82,John Tucker Must Die,SummerVacation,5.8
82,Dragonfly,Other,6.1
82,Under the Tuscan Sun,Other,6.7
82,Pain & Gain,Easter,6.4
82,Step Up All In,SummerVacation,6
83,A History of Violence,Other,7.4
83,Dracula 2000,Christmas,4.8
83,See Spot Run,Easter,5.4
83,The X Files: I Want to Believe,SummerVacation,5.9
83,Dan in Real Life,Other,6.7
83,Agent Cody Banks,Easter,5
83,Letters from Iwo Jima,Other,7.9
83,Lady Bird,Christmas,7.4
83,John Wick,Other,7.4
83,One Hour Photo,Other,6.8
83,"Big Mommas: Like Father, Like Son",Other,4.4
83,Diary of a Wimpy Kid: Dog Days,SummerVacation,6.3
83,Carrie,Other,5.9
83,Charlie's Angels,Christmas,4
84,The Gift,Other,6.6
84,Takers,SummerVacation,6.2
84,After the Sunset,Christmas,6.3
84,Abduction,Other,5.1
84,Must Love Dogs,SummerVacation,5.9
84,American Assassin,Other,6.2
84,Blue Crush,SummerVacation,5.6
84,To Rome with Love,SummerVacation,6.3
84,The Judge,Other,7.4
84,Star Wars: The Clone Wars,SummerVacation,5.9
84,Precious,Christmas,7.3
84,Long Shot,SummerVacation,6.9
84,War Dogs,SummerVacation,7.1
84,Paper Towns,SummerVacation,6.3
84,Sicario: Day of the Soldado,SummerVacation,7.1
85,Where the Heart Is,Easter,6.8
85,Playing with Fire,Christmas,4.6
85,Son of the Mask,Other,2.2
85,Cradle 2 the Grave,Other,5.8
85,Sicario,Other,7.6
85,Legion,Other,5.2
85,August Rush,Christmas,7.5
85,Here Comes the Boom,Other,6.4
85,Enough,SummerVacation,5.8
85,Muppets Most Wanted,Easter,6.4
85,In Good Company,Other,6.4
85,Street Kings,Easter,6.8
85,Black Knight,Christmas,4.9
85,Year One,SummerVacation,4.9
85,When a Stranger Calls,Other,5.1
85,The Family,Other,6.3
85,Nerve,SummerVacation,6.5
86,Scary Movie 5,Easter,3.5
86,Space Chimps,SummerVacation,4.5
86,Sky Captain and the World of Tomorrow,Other,6
86,Memento,SummerVacation,8.4
86,Bless the Child,SummerVacation,5.1
86,Derailed,Christmas,6.6
86,Underdog,SummerVacation,4.7
86,Breakthrough,Easter,6.2
86,Flags of Our Fathers,Other,7.1
86,The Cabin in the Woods,Easter,7
86,The American,Other,6.3
86,Priest,SummerVacation,5.7
86,Hitman: Agent 47,SummerVacation,5.7
86,The Lizzie McGuire Movie,SummerVacation,5.5
86,If I Stay,SummerVacation,6.7
87,I Spy,Christmas,5.4
87,R.I.P.D.,SummerVacation,5.6
87,The Mountain Between Us,Other,6.4
87,The Art of War,SummerVacation,5.7
87,Drive,Other,7.8
87,The Wedding Ringer,Other,6.6
87,Out of Time,Other,6.5
87,Second Act,Christmas,5.8
87,Take the Lead,Easter,6.6
87,Ouija: Origin Of Evil,Other,6.1
87,Little,Easter,5.4
88,Baby Mama,Easter,6
88,Rugrats Go Wild,SummerVacation,5.6
88,The Next Three Days,Christmas,7.4
88,Lions for Lambs,Christmas,6.2
88,The Mechanic,Other,6.6
88,A Walk to Remember,Other,7.4
88,16 Blocks,Easter,6.6
88,"I, Frankenstein",Other,5.1
88,500 Days of Summer,SummerVacation,7.7
88,Walking Tall,Easter,6.3
88,Underworld: Blood Wars,Other,5.8
88,Isn't It Romantic,Other,5.9
88,The Star,Christmas,6.1
88,Paranormal Activity: The Ghost Dimension,Other,4.6
89,The International,Other,6.5
89,The Legend of Bagger Vance,Christmas,6.7
89,The Ides of March,Other,7.1
89,Radio,Other,6.9
89,The Benchwarmers,Easter,5.5
89,The Book Thief,Christmas,7.6
89,Cellular,Other,6.5
89,Manchester by the Sea,Christmas,7.8
89,Someone Like You...,Easter,6.1
89,Eight Legged Freaks,SummerVacation,5.4
89,Think Like a Man Too,SummerVacation,5.8
